bidder_id,company_name,login_email,aadhaar_number,pan_number,gstin,cin_number,is_msme,udyam_reg_no,fy_turnover_cr,ca_udin,mii_percentage,director_name,director_din,registered_address,tampered_flag
BID_1870,Chawla-Suresh Limited,gem.desk@chawlasuresh.biz.in,XXXX XXXX 5403,KGRCF3903O,24KGRCF3903O4ZD,U95612UP2015LPQ844222,False,UDYAM-GJ-32-9596179,181.92,24621136EKADTJ9062,34.7,Yadavi Konda,08507721,"Plot 69, Whitefield Industrial Zone, Bengaluru - 045658",False
BID_1871,Bhakta Pvt Ltd,admin@bhakta.in,XXXX XXXX 3698,MDRCK3929N,27MDRCK3929N8Z1,U71329TN1995YEF777461,True,UDYAM-MH-85-2946962,6.63,24791771QJVBDQ4253,67.0,Anita Nayak,56845220,"Plot 212, Noida Sector 63 Industrial Area, Noida - 980860",False
BID_1872,"Kulkarni, Pandey and Patla Limited",sales@kulkarnipandeyandpatla.biz.in,XXXX XXXX 9814,RPNCU3603Y,33RPNCU3603Y1ZP,U86759KA1998VWF297622,False,UDYAM-TN-31-5571209,145.60,24329178MOTROE9903,30.8,Triya Amble,91115692,"Plot 152, Whitefield Industrial Zone, Bengaluru - 981472",False
BID_1873,"Ray, Gandhi and Edwin Pvt Ltd",info@raygandhiandedwin.com,XXXX XXXX 6170,MQVCR2810X,29MQVCR2810X2ZD,L73809MH2020IAW474763,True,UDYAM-KA-76-2988127,16.48,24466677MFHACF2869,86.3,Daksha Salvi,53212193,"Plot 227, Noida Sector 63 Industrial Area, Noida - 458339",False
BID_1874,Subramaniam LLP,admin@subramaniam.co.in,XXXX XXXX 8499,MIACR7625Y,09MIACR7625Y4ZX,L67287DL2015JLY355332,False,UDYAM-UP-98-1505123,166.16,24250201YOYKEW4529,72.8,Xavier Din,00086616,"Plot 12, MIDC Industrial Area, Pune - 570039",False
BID_1875,"Apte, Saxena and Sachdeva Limited",procurement@aptesaxenaandsachdeva.co.in,XXXX XXXX 8964,TYCCE5429S,29TYCCE5429S6ZO,U91903KA2018BDS387137,False,UDYAM-KA-81-8007614,95.01,24139020ZPRHBN0865,90.0,Caleb Bora,27704035,"Plot 119, Noida Sector 63 Industrial Area, Noida - 916627",False
BID_1876,"Karnik, Wason and Chawla Pvt Ltd",admin@karnikwasonandchawla.co.in,XXXX XXXX 4266,LIMCN6044T,09LIMCN6044T4Z0,U98107KA1995BCR477830,False,UDYAM-UP-23-2613864,116.63,24018824KARFOA2363,65.4,Maya Mukherjee,57982841,"Plot 42, Naroda Industrial Estate, Ahmedabad - 743344",False
BID_1877,"Konda, Deshmukh and Kamdar Pvt Ltd",contact@kondadeshmukhandkamdar.in,XXXX XXXX 4622,YXLCA3564F,07YXLCA3564F3Z4,U93371DL2018FXU611170,False,UDYAM-DL-90-4773234,119.65,24462708SPTVVO3297,60.4,Samuel Sahni,28496655,"Plot 145, Noida Sector 63 Industrial Area, Noida - 882862",False
BID_1878,"Soman, Goel and Tata LLP",contact@somangoelandtata.co.in,XXXX XXXX 8306,EVKCG8321Y,07EVKCG8321Y8ZM,L48160KA2001PUV891079,True,UDYAM-DL-10-3404084,17.52,24142510OGEZYJ6159,94.1,Tara Thaman,67565493,"Plot 29, Hosur Industrial Estate, Hosur - 262128",False
BID_1879,Sem PLC LLP,info@semplc.biz.in,XXXX XXXX 7881,EBXCV5469U,07EBXCV5469U7ZF,L58796KA2001OXB653208,False,UDYAM-DL-15-5777475,83.51,24393449UGJGIP7930,84.1,Yamini Bhavsar,98954485,"Plot 96, Rudrapur Industrial Estate, Uttarakhand - 077001",False
BID_1880,Bhalla-Bawa LLP,sales@bhallabawa.com,XXXX XXXX 1801,PVTCO4244X,07PVTCO4244X2Z4,L91886MH2014IES472877,False,UDYAM-DL-14-2030854,102.39,24227126VFSFTG5602,58.4,Nidhi Bala,70637917,"Plot 81, Manesar Industrial Area, Gurugram - 378639",False
BID_1881,Pillai Limited,admin@pillai.in,XXXX XXXX 7998,AEACQ2527V,24AEACQ2527V7Z6,L22739GJ1996HBA877907,False,UDYAM-GJ-82-5779958,113.48,24351171BDONNB7523,24.6,Ethan Atwal,15562659,"Plot 238, Ambattur Industrial Estate, Chennai - 848238",False
BID_1882,"Dara, Ramesh and Mohan Limited",procurement@dararameshandmohan.com,XXXX XXXX 7315,VQTCW4609F,33VQTCW4609F4ZK,U18713UP2009ZDL064474,True,UDYAM-TN-07-6001283,34.04,24377686HCRQKN3115,47.1,Ekani Mahal,44817222,"Plot 186, Baddi Industrial Area, Himachal Pradesh - 305112",False
BID_1883,Bansal-Nadig LLP,gem.desk@bansalnadig.in,XXXX XXXX 2600,EJCCK5820C,27EJCCK5820C9ZK,L47365TN2014UYE407565,False,UDYAM-MH-44-9692695,44.99,24988882CPVTNP1625,48.7,Michael Kannan,43844231,"Plot 241, Baddi Industrial Area, Himachal Pradesh - 876878",False
BID_1884,"Walla, Sami and Chada Pvt Ltd",bids@wallasamiandchada.com,XXXX XXXX 0982,ISVCA1809K,33ISVCA1809K6ZC,L34730GJ2003QSS711879,True,UDYAM-TN-71-6847472,16.93,24972792MHWUMW2428,23.9,Brinda Chaudhary,32215767,"Plot 192, Rudrapur Industrial Estate, Uttarakhand - 181884",False
BID_1885,Narula Pvt Ltd,info@narula.in,XXXX XXXX 2828,DZXCN4470W,09DZXCN4470W7ZE,L25478DL2004CCP316657,False,UDYAM-UP-03-0377086,222.26,24003018LXKWKR5526,91.8,Odika Bhasin,36104199,"Plot 170, Rudrapur Industrial Estate, Uttarakhand - 412061",False
BID_1886,Wadhwa LLP,admin@wadhwa.in,XXXX XXXX 7082,TAACU9180K,09TAACU9180K6Z2,U30378TN2000QMT664031,False,UDYAM-UP-96-7172701,244.91,24753241SNSSZT5968,42.6,Irya Deep,53527740,"Plot 108, Hosur Industrial Estate, Hosur - 260582",False
BID_1887,Handa-Bains Pvt Ltd,info@handabains.biz.in,XXXX XXXX 3959,SFPCW3158N,24SFPCW3158N9ZF,L25120MH2000KTJ490732,True,UDYAM-GJ-57-4878483,19.58,24648255FFWPVG0586,34.5,Madhavi Amble,33408774,"Plot 201, Rudrapur Industrial Estate, Uttarakhand - 737985",False
BID_1888,Palan LLP,sales@palan.co.in,XXXX XXXX 9354,SDGCS8661E,07SDGCS8661E2ZG,U34299UP2011JBK298748,False,UDYAM-DL-27-1915693,249.54,24087840EWGZEH9420,88.8,Charita Peri,93382674,"Plot 204, Guindy Industrial Estate, Chennai - 954961",False
BID_1889,Jayaraman-Uppal LLP,admin@jayaramanuppal.com,XXXX XXXX 1926,VWGCI1854E,07VWGCI1854E3ZL,L21235KA2004HDR405971,False,UDYAM-DL-62-8422947,156.51,24792349JZEXHA4760,62.8,Tejas Nazareth,24419382,"Plot 95, Peenya Industrial Area, Bengaluru - 234264",False
BID_1890,"Gandhi, Varghese and Vora Pvt Ltd",sales@gandhivargheseandvora.com,XXXX XXXX 1495,YALCK7286D,27YALCK7286D6ZU,L56069KA2004QWC646646,False,UDYAM-MH-82-8716408,190.36,24218153KEDRJS3647,90.0,Chandani Nazareth,56615984,"Plot 107, Naroda Industrial Estate, Ahmedabad - 590868",False
BID_1891,"Mand, Dixit and More Pvt Ltd",admin@manddixitandmore.com,XXXX XXXX 9127,GOSCT1997S,24GOSCT1997S1ZO,U83734MH1996BJT213109,False,UDYAM-GJ-00-5924686,116.23,24106824PZWIRK1881,49.8,Ekantika Baral,39666158,"Plot 75, Guindy Industrial Estate, Chennai - 634573",False
BID_1892,Shanker-Gaba Limited,gem.desk@shankergaba.biz.in,XXXX XXXX 2158,RXDCG7200L,29RXDCG7200L9ZT,U45245KA1998QTV559835,False,UDYAM-KA-81-1078013,135.41,24715288JHZKAU0803,85.0,Chandani Murty,36341013,"Plot 14, Manesar Industrial Area, Gurugram - 253738",False
BID_1893,Dara LLP,sales@dara.co.in,XXXX XXXX 6118,ZOWCO3298U,09ZOWCO3298U6ZT,U69962MH2000YQX061983,True,UDYAM-UP-88-1090889,4.35,24843634TFCNFF7170,69.3,Aadhya Nagarajan,40273023,"Plot 49, Ambattur Industrial Estate, Chennai - 423736",False
BID_1894,Purohit-Acharya LLP,admin@purohitacharya.com,XXXX XXXX 7917,HYWCY8993T,33HYWCY8993T1ZR,L48961UP2017FKQ017965,False,UDYAM-TN-43-6478002,205.69,24187137XREROB7629,74.2,Ikshita Mane,78488053,"Plot 94, Noida Sector 63 Industrial Area, Noida - 572479",False
BID_1895,"Mitra, More and Morar Pvt Ltd",bids@mitramoreandmorar.com,XXXX XXXX 4392,GHACV6555T,33GHACV6555T9ZU,L61318DL1995OUR430366,False,UDYAM-TN-80-7180096,136.58,24091234UDEJHA3296,28.1,Unnati Randhawa,78999807,"Plot 223, Guindy Industrial Estate, Chennai - 969096",False
BID_1896,Dalal LLP,contact@dalal.co.in,XXXX XXXX 8794,KDBCP3649I,07KDBCP3649I3Z5,L08730UP2017EEZ020011,False,UDYAM-DL-37-9022843,223.20,24739099NMHSBT9079,38.8,Sara Bandi,23450861,"Plot 121, Hosur Industrial Estate, Hosur - 110787",False
BID_1897,Sangha Pvt Ltd,contact@sangha.biz.in,XXXX XXXX 7264,XUDCS1930B,07XUDCS1930B5ZM,U89519UP2016IJB948621,False,UDYAM-DL-56-6211262,39.39,24482530FCJKXK9442,60.9,Siddharth Dhillon,90642980,"Plot 209, Guindy Industrial Estate, Chennai - 129284",False
BID_1898,Vohra-Patil Limited,gem.desk@vohrapatil.in,XXXX XXXX 7000,UGACD6992S,09UGACD6992S3Z9,L18111UP2017SWG466535,True,UDYAM-UP-05-3479077,21.42,24657859VGQGYK8327,68.9,Yuvraj Mander,06904511,"Plot 31, Patparganj Industrial Area, New Delhi - 652721",False
BID_1899,Dhillon Limited,admin@dhillon.com,XXXX XXXX 5984,EDUCQ3507U,27EDUCQ3507U6ZN,L77383UP2014MEA784272,True,UDYAM-MH-97-3254982,8.84,24917483SWFOCJ5117,78.0,Ucchal Patla,90452390,"Plot 70, Taloja MIDC, Navi Mumbai - 443269",False
BID_1900,"Bhakta, Bahl and Banerjee LLP",procurement@bhaktabahlandbanerjee.com,XXXX XXXX 0867,NDBCR9321M,29NDBCR9321M6ZA,L91527DL1999YCE815540,True,UDYAM-KA-80-4632222,3.53,24985890VTDRIV3006,80.5,Nakul Babu,34166430,"Plot 92, Taloja MIDC, Navi Mumbai - 599623",False
BID_1901,Andra Pvt Ltd,gem.desk@andra.com,XXXX XXXX 1113,XTKCQ8205I,33XTKCQ8205I6ZW,U98551GJ2022JFW067209,False,UDYAM-TN-65-8282656,103.31,24004745MVQMQZ3518,56.9,Aryan Sarna,47510371,"Plot 75, Okhla Industrial Estate, New Delhi - 827948",False
BID_1902,Chawla Pvt Ltd,info@chawla.com,XXXX XXXX 8500,BOHCB4965E,33BOHCB4965E1ZI,U24948MH2002XFX659321,True,UDYAM-TN-38-0013293,22.94,24480940PPWUFF5589,59.2,Lopa Upadhyay,88827033,"Plot 243, Guindy Industrial Estate, Chennai - 544031",False
BID_1903,Bajaj PLC Limited,info@bajajplc.in,XXXX XXXX 4649,QHRCD2282D,24QHRCD2282D1ZK,L27067KA2003HQX593317,False,UDYAM-GJ-89-3518854,79.81,24652379PVRGBJ2905,56.3,Zaitra Divan,39443391,"Plot 213, Peenya Industrial Area, Bengaluru - 070291",True
BID_1904,"Koshy, Pradhan and Nigam Pvt Ltd",gem.desk@koshypradhanandnigam.com,XXXX XXXX 0474,YVACN0946F,27YVACN0946F4Z8,U24700GJ2014VBC816226,True,UDYAM-MH-26-8992295,3.98,24780909RCGONN9207,63.6,Chanakya Bhardwaj,43790221,"Plot 127, Ambattur Industrial Estate, Chennai - 493777",False
BID_1905,Chandra-Sinha LLP,info@chandrasinha.co.in,XXXX XXXX 7520,LOUCX7467Q,33LOUCX7467Q4ZH,U77300DL2014SOH448422,True,UDYAM-TN-75-0159443,8.17,24294779FYPOQA7703,29.1,Kai Purohit,51356979,"Plot 96, MIDC Industrial Area, Pune - 165340",True
BID_1906,Panchal-Arora LLP,info@panchalarora.biz.in,XXXX XXXX 5795,GURCP6925P,33GURCP6925P9Z8,L57497TN1998OGR318233,False,UDYAM-TN-71-1095668,125.29,24808749JTQPAE3663,78.4,Yash Agarwal,70322831,"Plot 54, Peenya Industrial Area, Bengaluru - 849043",False
BID_1907,Bhavsar-Nadkarni LLP,procurement@bhavsarnadkarni.co.in,XXXX XXXX 4299,WLACQ1877O,33WLACQ1877O2ZX,U73940TN2018YDR312280,False,UDYAM-TN-17-5566087,71.61,24222503TRDHXG3356,63.7,Oni Swamy,41930019,"Plot 23, Whitefield Industrial Zone, Bengaluru - 587539",False
BID_1908,Bera PLC Pvt Ltd,gem.desk@beraplc.co.in,XXXX XXXX 7465,NMYCH2468E,29NMYCH2468E6ZL,L63074TN2016OKN280476,True,UDYAM-KA-63-9082130,27.06,24149945UGAZCB8243,25.9,Sai Sodhi,88387664,"Plot 33, Okhla Industrial Estate, New Delhi - 131488",False
BID_1909,"Borah, Dalal and Tiwari Pvt Ltd",sales@borahdalalandtiwari.biz.in,XXXX XXXX 7168,AZVCC7219B,09AZVCC7219B4ZI,L48491TN2012KFW744841,False,UDYAM-UP-73-0405909,72.92,24039797UWNCTC7778,22.8,Anvi Patel,09640497,"Plot 169, Patparganj Industrial Area, New Delhi - 549063",False
BID_1910,Kapoor-Sampath Limited,info@kapoorsampath.co.in,XXXX XXXX 7053,VRACO3811R,24VRACO3811R3Z1,U39213TN1997HOQ345587,False,UDYAM-GJ-70-3549228,217.92,24382609RXMLIQ9012,66.5,Widisha Guha,49007340,"Plot 105, Patparganj Industrial Area, New Delhi - 939833",False
BID_1911,Mukherjee Limited,contact@mukherjee.biz.in,XXXX XXXX 4862,YPDCV6868D,27YPDCV6868D7Z1,L65497KA2016TCI988121,True,UDYAM-MH-09-0755489,25.85,24116792TRQGDK8491,94.5,Shaurya Varkey,56671139,"Plot 74, Hosur Industrial Estate, Hosur - 981972",False
BID_1912,Sama-Raman Limited,procurement@samaraman.biz.in,XXXX XXXX 2497,EHSCD1399Y,24EHSCD1399Y9Z7,L01488GJ1999VGL184550,True,UDYAM-GJ-17-5748499,19.88,24978938LPBVLY5212,21.2,Bhavani Dave,91462849,"Plot 87, Manesar Industrial Area, Gurugram - 105489",False
BID_1913,Mital-Dyal LLP,sales@mitaldyal.com,XXXX XXXX 7013,OXUCU3288E,07OXUCU3288E6ZU,L32296DL2004ZCH775175,True,UDYAM-DL-31-4726565,29.55,24629252OFNXFO2084,61.3,Qushi Venkatesh,45206381,"Plot 141, Whitefield Industrial Zone, Bengaluru - 924445",False
BID_1914,"Prashad, Bedi and Rai Pvt Ltd",bids@prashadbediandrai.in,XXXX XXXX 0078,HMICQ6028Y,33HMICQ6028Y8ZM,L78925TN2005CLP728221,False,UDYAM-TN-35-6435068,31.60,24103493ZOEIXY3695,87.3,George Rao,82804563,"Plot 132, Guindy Industrial Estate, Chennai - 050753",False
BID_1915,Mani LLP,sales@mani.com,XXXX XXXX 3531,SCNCA6496J,33SCNCA6496J9ZN,U95589UP2004FTE964582,True,UDYAM-TN-88-2854864,9.80,24546758TENQRU3434,22.0,Oviya Dubey,44644620,"Plot 127, Guindy Industrial Estate, Chennai - 727894",False
BID_1916,Setty Pvt Ltd,procurement@setty.biz.in,XXXX XXXX 3194,XQBCJ6056H,29XQBCJ6056H4ZU,L83372UP1996LGW264081,True,UDYAM-KA-14-9493080,22.62,24681975KNNZUJ9570,42.2,Tristan Palla,76631018,"Plot 185, Hosur Industrial Estate, Hosur - 979441",False
BID_1917,Ramakrishnan Limited,sales@ramakrishnan.biz.in,XXXX XXXX 6934,BMUCF5926G,09BMUCF5926G2ZK,L71401GJ2001QRC920595,False,UDYAM-UP-72-7215215,155.15,24689931EEIWVA3234,43.4,Ranveer Reddy,60131217,"Plot 187, Guindy Industrial Estate, Chennai - 909026",False
BID_1918,Bath-Toor Pvt Ltd,admin@bathtoor.biz.in,XXXX XXXX 2075,WLVCM2515Z,29WLVCM2515Z8ZO,L79481UP2011HPF689242,False,UDYAM-KA-71-0140387,149.98,24860054ZZAAFD1687,73.3,Yashica Chacko,07917313,"Plot 24, Patparganj Industrial Area, New Delhi - 400000",False
BID_1919,Kannan-Patla LLP,procurement@kannanpatla.biz.in,XXXX XXXX 6470,YLCCN3946D,27YLCCN3946D5Z6,U47295DL2004FAS077146,True,UDYAM-MH-64-4007948,36.97,24758017YUAQOD2093,23.9,Chakrika Agrawal,45387371,"Plot 224, Baddi Industrial Area, Himachal Pradesh - 015246",False
BID_1920,Kale-Patla LLP,procurement@kalepatla.biz.in,XXXX XXXX 7631,MEXCL2635O,33MEXCL2635O4ZH,U49030UP2019JYO440502,False,UDYAM-TN-80-0158698,149.34,24603968YYHKTC2448,60.2,Vidhi Dhawan,15517856,"Plot 180, Ambattur Industrial Estate, Chennai - 153703",False
BID_1921,"Ramesh, Kari and Mitter LLP",bids@rameshkariandmitter.co.in,XXXX XXXX 9988,ZAGCJ1696V,24ZAGCJ1696V2Z0,U07977KA2009OWE955839,False,UDYAM-GJ-18-4239606,226.11,24710088EIIIMV3417,78.8,Atharv Gade,69756678,"Plot 38, Ambattur Industrial Estate, Chennai - 393206",False
BID_1922,Sahni-Uppal Pvt Ltd,bids@sahniuppal.com,XXXX XXXX 4241,BJICC7420Y,33BJICC7420Y5ZP,U77575UP2021OSA439371,False,UDYAM-TN-58-5247320,133.42,24216157ZUQGQQ7987,83.9,Rohan Oak,34800408,"Plot 195, Manesar Industrial Area, Gurugram - 088252",False
BID_1923,Solanki LLP,info@solanki.co.in,XXXX XXXX 8020,CHYCS3651O,33CHYCS3651O4ZR,L43012KA2003WDK206073,True,UDYAM-TN-55-7226243,13.54,24082867TYIRDD9655,41.5,Aachal Sachdev,84618359,"Plot 169, Guindy Industrial Estate, Chennai - 730763",False
BID_1924,"Tak, Shankar and Sarin LLP",admin@takshankarandsarin.biz.in,XXXX XXXX 2579,OXNCV6442O,29OXNCV6442O9ZV,U22438TN2008FNC316081,True,UDYAM-KA-86-7802202,8.14,24816436XASUHK7521,49.0,Netra Dass,19877682,"Plot 176, Hosur Industrial Estate, Hosur - 285550",False
BID_1925,Mishra-Chacko Pvt Ltd,sales@mishrachacko.co.in,XXXX XXXX 3200,YCFCZ2832Y,07YCFCZ2832Y4Z2,U37012UP2021NYX856658,False,UDYAM-DL-72-4148809,209.73,24663967UFXRJF8012,70.8,Oliver Bajwa,04481129,"Plot 247, Taloja MIDC, Navi Mumbai - 551721",False
BID_1926,Deep Pvt Ltd,sales1926@deep.com,XXXX XXXX 7035,LJZCN0172Z,09LJZCN0172Z1ZK,U48692UP2015TBE792426,False,UDYAM-UP-19-5523112,227.27,24456242DJUSMU7197,93.5,Jeremiah Vyas,04374159,"Plot 90, Patparganj Industrial Area, New Delhi - 369997",False
BID_1927,Chander-Bhatia LLP,info@chanderbhatia.in,XXXX XXXX 5530,PDSCE7539P,29PDSCE7539P7Z0,U95157DL2001AUN211903,False,UDYAM-KA-90-4816873,88.90,24288423BWOWOJ8409,94.7,Chaaya Bora,55134502,"Plot 59, Okhla Industrial Estate, New Delhi - 671377",False
BID_1928,"Kapur, Narasimhan and Ghose LLP",admin@kapurnarasimhanandghose.com,XXXX XXXX 4547,DLBCH0885F,24DLBCH0885F4Z8,U12446MH2012GSP575766,False,UDYAM-GJ-21-7458479,44.06,24994862XBLWPR5176,53.1,Anika Mann,92428950,"Plot 236, MIDC Industrial Area, Pune - 785749",False
BID_1929,Uppal-Lad Pvt Ltd,info@uppallad.com,XXXX XXXX 9774,YTPCR0579T,09YTPCR0579T6ZQ,L90363GJ1997BKM952105,True,UDYAM-UP-30-7776963,4.98,24001741VFRFAF8904,69.9,Baghyawati Issac,39671607,"Plot 155, Peenya Industrial Area, Bengaluru - 342359",False
BID_1930,"Buch, Comar and Chaudhuri Limited",sales@buchcomarandchaudhuri.in,XXXX XXXX 4030,IFXCS5395J,09IFXCS5395J2ZP,L01559MH2014BBA464083,True,UDYAM-UP-60-7247937,22.42,24731853PDCVWN6404,69.4,Amrita Kumar,60977396,"Plot 44, Patparganj Industrial Area, New Delhi - 493812",False
BID_1931,Parekh-Hora LLP,gem.desk@parekhhora.biz.in,XXXX XXXX 6689,MVWCQ3369I,07MVWCQ3369I8ZN,U69404DL2021DHI840202,False,UDYAM-DL-28-7974628,52.07,24278361KCAJSF7042,39.2,Harsh Chakrabarti,41375979,"Plot 86, Noida Sector 63 Industrial Area, Noida - 665193",False
BID_1932,"Bhatt, Grewal and Nadkarni Pvt Ltd",info@bhattgrewalandnadkarni.biz.in,XXXX XXXX 3485,XKZCV7147Y,24XKZCV7147Y9ZF,U37233KA1998NMA594034,True,UDYAM-GJ-61-8339149,28.77,24406088DXXPRP2234,92.2,Warinder Sidhu,56501390,"Plot 235, Hosur Industrial Estate, Hosur - 419933",True
BID_1933,"Rau, Mall and Mukhopadhyay Limited",gem.desk@raumallandmukhopadhyay.com,XXXX XXXX 5879,REICT2490K,09REICT2490K1Z0,U82602TN2013FUR572604,False,UDYAM-UP-04-2282883,153.15,24803372RJXNRN2445,37.0,Anvi Srinivas,68486368,"Plot 206, Peenya Industrial Area, Bengaluru - 295804",False
BID_1934,Chadha-Rattan Limited,procurement@chadharattan.com,XXXX XXXX 2087,HRMCR3579I,33HRMCR3579I4ZJ,L10212GJ1995WQM769456,False,UDYAM-TN-55-8788922,104.76,24004076IUTLCW1760,41.9,Mahika Ravel,38167972,"Plot 247, Manesar Industrial Area, Gurugram - 991720",False
BID_1935,Shetty Limited,admin@shetty.in,XXXX XXXX 9496,GAECW0259V,09GAECW0259V3Z0,U67214UP2011XTT583344,False,UDYAM-UP-01-6632935,186.08,24587984WZALIL3787,47.1,Ria Zachariah,11989425,"Plot 50, Ambattur Industrial Estate, Chennai - 826640",False
BID_1936,"Baral, Dash and Guha Limited",info@baraldashandguha.biz.in,XXXX XXXX 6495,APKCY8588U,24APKCY8588U4Z8,L99776GJ2008KAV757364,False,UDYAM-GJ-54-6206376,151.79,24432514GRZXYJ3319,38.1,Manan Ravi,11936484,"Plot 170, Hosur Industrial Estate, Hosur - 099630",False
BID_1937,Jayaraman LLP,contact@jayaraman.in,XXXX XXXX 5839,UOFCS1322M,09UOFCS1322M3Z1,L37547MH2006JNW308617,True,UDYAM-UP-84-8621736,28.05,24241044QQKBEF1781,88.2,Nandini Sani,66949829,"Plot 122, Taloja MIDC, Navi Mumbai - 380683",False
BID_1938,Swamy-Sarraf LLP,bids@swamysarraf.co.in,XXXX XXXX 1133,HLRCD9926C,29HLRCD9926C7ZB,L92575UP1998GUD799057,False,UDYAM-KA-09-1287029,182.39,24153991DUIPMM3612,58.7,Mitesh Sathe,22726441,"Plot 135, Hosur Industrial Estate, Hosur - 212169",False
BID_1939,"Reddy, Vasa and Sandhu Limited",sales@reddyvasaandsandhu.in,XXXX XXXX 0745,HQUCM3263C,24HQUCM3263C9Z6,U90771GJ1999IWV986198,True,UDYAM-GJ-68-0371936,37.71,24703709QMUTCE3461,52.4,Frado Wable,38310207,"Plot 145, Baddi Industrial Area, Himachal Pradesh - 055084",False
BID_1940,Prabhu-Ratti LLP,gem.desk@prabhuratti.com,XXXX XXXX 9410,JNZCY2874V,33JNZCY2874V3ZJ,L11354TN2005ZXG886592,True,UDYAM-TN-03-3048720,1.27,24635027JJVMOM0071,67.7,Reva Agrawal,14393465,"Plot 185, Peenya Industrial Area, Bengaluru - 946193",False
BID_1941,"Mohanty, Malhotra and Wagle Limited",sales@mohantymalhotraandwagle.in,XXXX XXXX 6274,BBOCB3166T,09BBOCB3166T2Z6,L41028MH2005VGY636116,False,UDYAM-UP-77-1243261,44.67,24208403TEMZMM6771,86.9,Imaran Shanker,68383020,"Plot 114, Peenya Industrial Area, Bengaluru - 054831",True
BID_1942,Bhatti-More LLP,admin@bhattimore.in,XXXX XXXX 8993,RHQCS6775Y,29RHQCS6775Y4ZA,L02150GJ2019RQS405087,True,UDYAM-KA-13-7080531,27.44,24108606NOWEWI3125,84.7,Vasatika Sekhon,57684569,"Plot 209, Manesar Industrial Area, Gurugram - 387616",False
BID_1943,Prabhu-Dey Limited,contact@prabhudey.biz.in,XXXX XXXX 7925,JVXCJ6709P,27JVXCJ6709P5Z5,L40366KA2022LZJ770560,True,UDYAM-MH-92-9758561,38.87,24618059IKZSYR1724,35.7,Amruta Naidu,22553021,"Plot 236, Naroda Industrial Estate, Ahmedabad - 483855",False
BID_1944,Nori-Batta Pvt Ltd,procurement@noribatta.com,XXXX XXXX 2462,RXSCN6490H,07RXSCN6490H4ZR,L36401DL2013GZY349006,False,UDYAM-DL-40-3740766,44.94,24386373FKSXVK4844,41.4,Jackson Balasubramanian,31968728,"Plot 95, Rudrapur Industrial Estate, Uttarakhand - 855303",False
BID_1945,"Dara, Mane and Walia Pvt Ltd",bids@daramaneandwalia.biz.in,XXXX XXXX 3161,ZNFCD9009E,24ZNFCD9009E8ZH,U40528MH1999LJP554975,True,UDYAM-GJ-38-0384133,7.11,24895826SCMWPS3882,49.0,Samesh Pai,32858761,"Plot 161, Taloja MIDC, Navi Mumbai - 823696",False
BID_1946,Bansal Limited,procurement@bansal.in,XXXX XXXX 4275,OBCCZ7665O,29OBCCZ7665O7ZE,U63307UP1999YQA065244,False,UDYAM-KA-33-3103881,91.78,24212643JLWFBS3018,32.6,Madhavi Chahal,56225797,"Plot 179, Whitefield Industrial Zone, Bengaluru - 303274",False
BID_1947,Bala-Prashad LLP,sales@balaprashad.com,XXXX XXXX 7799,HMKCF4338C,33HMKCF4338C6ZL,U98889MH2021HKW858271,False,UDYAM-TN-97-7360728,196.73,24345904KKTSGA4538,41.2,Niharika Tata,22569394,"Plot 137, Okhla Industrial Estate, New Delhi - 905904",False
BID_1948,Sehgal-Agrawal LLP,info@sehgalagrawal.com,XXXX XXXX 6333,DVOCB7935L,07DVOCB7935L4Z1,L31523KA2012FWT483124,False,UDYAM-DL-14-5075071,45.69,24937817CUYYZW5654,20.4,Panini Chauhan,63003914,"Plot 74, Naroda Industrial Estate, Ahmedabad - 109541",False
BID_1949,Bhatt LLP,admin@bhatt.biz.in,XXXX XXXX 6983,XWJCE9206Z,09XWJCE9206Z2ZC,L35086TN2013LRZ239826,False,UDYAM-UP-51-9826978,35.19,24198368VTZZJM1968,41.2,Damyanti Grover,58319228,"Plot 72, Peenya Industrial Area, Bengaluru - 345574",False
BID_1950,Balasubramanian-Dhar LLP,sales@balasubramaniandhar.biz.in,XXXX XXXX 3852,PWRCA0016F,07PWRCA0016F5ZT,L15446UP2024HKY667334,False,UDYAM-DL-42-4855584,132.79,24740729RBCOYB4838,78.5,Brijesh Khanna,23097882,"Plot 208, Patparganj Industrial Area, New Delhi - 920515",False
BID_1951,Murthy PLC LLP,contact@murthyplc.biz.in,XXXX XXXX 4629,JKOCX7482C,07JKOCX7482C8Z8,U65816DL2006QLD336670,False,UDYAM-DL-81-6490776,76.40,24247095EYQUTX0919,54.0,Dominic Shan,33636311,"Plot 118, Patparganj Industrial Area, New Delhi - 471669",False
BID_1952,"Maharaj, Dara and Divan Limited",info@maharajdaraanddivan.in,XXXX XXXX 1164,GNTCR4840V,07GNTCR4840V7ZH,U11257TN2012ITA633255,False,UDYAM-DL-91-0459000,63.92,24687138CCAUCA8997,66.4,Zashil Sarma,27573518,"Plot 44, Peenya Industrial Area, Bengaluru - 674184",False
BID_1953,"Seshadri, Sidhu and Bora Limited",admin@seshadrisidhuandbora.com,XXXX XXXX 1909,USQCB8150Y,27USQCB8150Y1ZW,U10736MH2010LIP773282,False,UDYAM-MH-86-0913733,104.10,24595626LESIXL9917,87.2,Rayaan Anne,22561199,"Plot 86, Naroda Industrial Estate, Ahmedabad - 935984",False
